,commodity,level,mode,node_loc,node_origin,technology,time,time_origin,unit,value,year_act,year_vtg
874,gas,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,2.7777777,2005,1985
875,gas,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,3.030303,1995,1985
876,gas,secondary,M1,South Africa,South Africa,gas_ppl,year,year,GWa,3.125,2000,1985
877,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1904762,1990,1965
878,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2820513,2000,1965
879,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.183432,1995,1965
880,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2048193,2010,1965
881,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2195122,2005,1965
882,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1627907,2020,1965
883,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1904762,1990,1970
884,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2820513,2000,1970
885,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.183432,1995,1970
886,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1494253,2030,1970
887,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2048193,2010,1970
888,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2195122,2005,1970
889,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1627907,2020,1970
890,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1904762,1990,1975
891,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2820513,2000,1975
892,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.183432,1995,1975
893,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1494253,2030,1975
894,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2048193,2010,1975
895,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2195122,2005,1975
896,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1627907,2020,1975
897,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1904762,1990,1980
898,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2820513,2000,1980
899,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.183432,1995,1980
900,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1494253,2030,1980
901,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2048193,2010,1980
902,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1363636,2040,1980
903,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2195122,2005,1980
904,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1627907,2020,1980
905,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1904762,1990,1985
906,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2820513,2000,1985
907,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.183432,1995,1985
908,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1494253,2030,1985
909,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2048193,2010,1985
910,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1363636,2040,1985
911,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.2195122,2005,1985
912,electr,secondary,M1,South Africa,South Africa,elec_t_d,year,year,GWa,1.1627907,2020,1985
913,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.6393442,1990,1975
914,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.173913,2010,1975
915,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.3364487,2005,1975
916,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.5673981,1995,1975
917,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.1929824,2000,1975
918,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.6393442,1990,1980
919,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.173913,2010,1980
920,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.3364487,2005,1980
921,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.5673981,1995,1980
922,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.6666666,2020,1980
923,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.1929824,2000,1980
924,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.6393442,1990,1985
925,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.173913,2010,1985
926,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.3364487,2005,1985
927,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.5673981,1995,1985
928,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,1.6666666,2020,1985
929,gas,secondary,M1,South Africa,South Africa,gas_t_d,year,year,GWa,2.1929824,2000,1985
930,biomass,renewable,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2010,2010
931,biomass,renewable,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2020,2020
932,biomass,renewable,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2030,2030
933,biomass,renewable,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2040,2040
934,biomass,renewable,M1,South Africa,South Africa,bio_extr,year,year,???,1.0,2050,2050
935,biomass,primary,M1,South Africa,South Africa,bio_ind,year,year,???,1.0,2010,2010
936,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2010,2010
937,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2020,2020
938,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2030,2030
939,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2040
940,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2050,2050
941,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2020,2010
942,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2030,2010
943,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2030,2020
944,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2010
945,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2020
946,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2040,2030
947,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2050,2030
948,wind,renewable,M1,South Africa,South Africa,wind_ppl,year,year,???,1.0,2050,2040
949,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2010,2010
950,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2020,2020
951,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2030,2030
952,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2040
953,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2050,2050
954,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2020,2010
955,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2030,2010
956,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2030,2020
957,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2010
958,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2020
959,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2040,2030
960,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2050,2030
961,solar_pv,renewable,M1,South Africa,South Africa,solar_pv_ppl,year,year,???,1.0,2050,2040
962,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2010,2010
963,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2020,2020
964,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2030,2030
965,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2040,2040
966,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2050,2050
967,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2020,2010
968,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2030,2010
969,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2030,2020
970,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2040,2020
971,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2040,2030
972,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2050,2030
973,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl_base,year,year,???,1.0,2050,2040
974,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2010,2010
975,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2020,2020
976,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2030,2030
977,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2040,2040
978,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2050,2050
979,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2020,2010
980,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2030,2010
981,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2030,2020
982,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2040,2020
983,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2040,2030
984,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2050,2030
985,solar_th,renewable,M1,South Africa,South Africa,solar_th_ppl,year,year,???,1.0,2050,2040
986,crudeoil,resource,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2010,2010
987,crudeoil,resource,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2020,2020
988,crudeoil,resource,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2030,2030
989,crudeoil,resource,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2040,2040
990,crudeoil,resource,M1,South Africa,South Africa,oil_extr,year,year,???,1.0,2050,2050
991,gas,resource,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2010,2010
992,gas,resource,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2020,2020
993,gas,resource,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2030,2030
994,gas,resource,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2040,2040
995,gas,resource,M1,South Africa,South Africa,gas_extr,year,year,???,1.0,2050,2050
996,shalegas,resource,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2020,2020
997,shalegas,resource,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2030,2030
998,shalegas,resource,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2040,2040
999,shalegas,resource,M1,South Africa,South Africa,shale_extr,year,year,???,1.0,2050,2050
1000,solar_th,renewable,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2010,2010
1001,solar_th,renewable,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2020,2020
1002,solar_th,renewable,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2030,2030
1003,solar_th,renewable,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2040,2040
1004,solar_th,renewable,M1,South Africa,South Africa,solar_rc,year,year,???,1.0,2050,2050
1005,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2010,2010
1006,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2020,2020
1007,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2030,2030
1008,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2040,2040
1009,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2050,2050
1010,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2020,2010
1011,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2030,2020
1012,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2040,2030
1013,solar_th,renewable,M1,South Africa,South Africa,solar_i,year,year,???,1.0,2050,2040
1014,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2010,2010
1015,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2020,2020
1016,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2030,2030
1017,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2040
1018,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2050
1019,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2020
1020,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2030
1021,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2040
1022,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2010
1023,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2030,2010
1024,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2020,2010
1025,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2030,2020
1026,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2020
1027,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2040,2010
1028,hydro,renewable,M1,South Africa,South Africa,hydro_ppl,year,year,???,1.0,2050,2030
1029,coal,primary,M1,South Africa,South Africa,coal_exp,year,year,???,1.0,2010,2010
1030,coal,primary,M1,South Africa,South Africa,coal_exp,year,year,???,1.0,2020,2020
1031,coal,primary,M1,South Africa,South Africa,coal_exp,year,year,???,1.0,2030,2030
1032,coal,primary,M1,South Africa,South Africa,coal_exp,year,year,???,1.0,2040,2040
1033,coal,primary,M1,South Africa,South Africa,coal_exp,year,year,???,1.0,2050,2050
1034,gas,primary,M1,South Africa,South Africa,gas_exp,year,year,???,1.0,2010,2010
1035,gas,primary,M1,South Africa,South Africa,gas_exp,year,year,???,1.0,2020,2020
1036,gas,primary,M1,South Africa,South Africa,gas_exp,year,year,???,1.0,2030,2030
1037,gas,primary,M1,South Africa,South Africa,gas_exp,year,year,???,1.0,2040,2040
1038,gas,primary,M1,South Africa,South Africa,gas_exp,year,year,???,1.0,2050,2050
1039,crudeoil,primary,M1,South Africa,South Africa,oil_exp,year,year,???,1.0,2010,2010
1040,crudeoil,primary,M1,South Africa,South Africa,oil_exp,year,year,???,1.0,2020,2020
1041,crudeoil,primary,M1,South Africa,South Africa,oil_exp,year,year,???,1.0,2030,2030
1042,crudeoil,primary,M1,South Africa,South Africa,oil_exp,year,year,???,1.0,2040,2040
1043,crudeoil,primary,M1,South Africa,South Africa,oil_exp,year,year,???,1.0,2050,2050
1044,fueloil,secondary,M1,South Africa,South Africa,foil_exp,year,year,???,1.0,2010,2010
1045,fueloil,secondary,M1,South Africa,South Africa,foil_exp,year,year,???,1.0,2020,2020
1046,fueloil,secondary,M1,South Africa,South Africa,foil_exp,year,year,???,1.0,2030,2030
1047,fueloil,secondary,M1,South Africa,South Africa,foil_exp,year,year,???,1.0,2040,2040
1048,fueloil,secondary,M1,South Africa,South Africa,foil_exp,year,year,???,1.0,2050,2050
1049,lightoil,secondary,M1,South Africa,South Africa,loil_exp,year,year,???,1.0,2010,2010
1050,lightoil,secondary,M1,South Africa,South Africa,loil_exp,year,year,???,1.0,2020,2020
1051,lightoil,secondary,M1,South Africa,South Africa,loil_exp,year,year,???,1.0,2030,2030
1052,lightoil,secondary,M1,South Africa,South Africa,loil_exp,year,year,???,1.0,2040,2040
1053,lightoil,secondary,M1,South Africa,South Africa,loil_exp,year,year,???,1.0,2050,2050
1054,electr,secondary,M1,South Africa,South Africa,elec_exp,year,year,???,1.0,2010,2010
1055,electr,secondary,M1,South Africa,South Africa,elec_exp,year,year,???,1.0,2020,2020
1056,electr,secondary,M1,South Africa,South Africa,elec_exp,year,year,???,1.0,2030,2030
1057,electr,secondary,M1,South Africa,South Africa,elec_exp,year,year,???,1.0,2040,2040
1058,electr,secondary,M1,South Africa,South Africa,elec_exp,year,year,???,1.0,2050,2050
